t,Goal Position,Actual Position,Actual Velocity,Velocity Limit,commend_time
0.6401090621948242,1625,2219,-40,-50,0.1309950351715088
0.6558849811553955,1625,2207,-40,-50,0.1309950351715088
0.6719870567321777,1625,2195,-41,-50,0.1309950351715088
0.6878888607025146,1625,2182,-42,-50,0.1309950351715088
0.7039549350738525,1625,2168,-45,-50,0.1309950351715088
0.7198760509490967,1625,2155,-49,-50,0.1309950351715088
0.7360150814056396,1625,2143,-50,-50,0.1309950351715088
0.7519958019256592,1625,2130,-51,-50,0.1309950351715088
0.7679290771484375,1625,2117,-51,-50,0.1309950351715088
0.783998966217041,1625,2104,-51,-50,0.1309950351715088
0.8000659942626953,1625,2092,-51,-50,0.1309950351715088
0.8160979747772217,1625,2079,-50,-50,0.1309950351715088
0.8319690227508545,1625,2068,-49,-50,0.1309950351715088
0.8479869365692139,1625,2059,-47,-50,0.1309950351715088
0.8638877868652344,1625,2047,-45,-50,0.1309950351715088
0.8798861503601074,1625,2034,-44,-50,0.1309950351715088
0.8959310054779053,1625,2020,-45,-50,0.1309950351715088
0.9118731021881104,1625,2009,-47,-50,0.1309950351715088
0.9278509616851807,1625,1996,-49,-50,0.1309950351715088
0.943964958190918,1625,1980,-51,-50,0.1309950351715088
0.9598610401153564,1625,1965,-53,-50,0.1309950351715088
0.9759910106658936,1625,1953,-54,-50,0.1309950351715088
0.9918961524963379,1625,1940,-54,-50,0.1309950351715088
1.007869005203247,1625,1927,-54,-50,0.1309950351715088
1.0238959789276123,1625,1914,-52,-50,0.1309950351715088
1.0398359298706055,1625,1903,-50,-50,0.1309950351715088
1.0559120178222656,1625,1892,-49,-50,0.1309950351715088
1.0718698501586914,1625,1883,-46,-50,0.1309950351715088
1.0878760814666748,1625,1872,-44,-50,0.1309950351715088
1.1039080619812012,1625,1859,-43,-50,0.1309950351715088
1.1198630332946777,1625,1846,-44,-50,0.1309950351715088
1.136047124862671,1625,1835,-46,-50,0.1309950351715088
1.1519460678100586,1625,1822,-48,-50,0.1309950351715088
1.1680400371551514,1625,1807,-50,-50,0.1309950351715088
1.1839401721954346,1625,1797,-49,-50,0.1309950351715088
1.2000131607055664,1625,1787,-49,-50,0.1309950351715088
1.215998888015747,1625,1777,-47,-50,0.1309950351715088
1.2319459915161133,1625,1768,-43,-50,0.1309950351715088
1.2479910850524902,1625,1758,-40,-50,0.1309950351715088
1.2639880180358887,1625,1751,-37,-50,0.1309950351715088
1.2798898220062256,1625,1745,-35,-50,0.1309950351715088
1.2960350513458252,1625,1738,-31,-50,0.1309950351715088
1.3120009899139404,1625,1729,-30,-50,0.1309950351715088
1.3279900550842285,1625,1720,-30,-50,0.1309950351715088
1.343980073928833,1625,1710,-31,-50,0.1309950351715088
1.359910011291504,1625,1700,-34,-50,0.1309950351715088
1.3758368492126465,1625,1692,-36,-50,0.1309950351715088
1.3918380737304688,1625,1686,-34,-50,0.1309950351715088
1.4079430103302002,1625,1681,-32,-50,0.1309950351715088
1.4239108562469482,1625,1675,-28,-50,0.1309950351715088
1.4399471282958984,1625,1670,-25,-50,0.1309950351715088
1.4558510780334473,1625,1665,-23,-50,0.1309950351715088
1.4718348979949951,1625,1662,-21,-50,0.1309950351715088
1.487929105758667,1625,1659,-18,-50,0.1309950351715088
1.5039517879486084,1625,1651,-17,-50,0.1309950351715088
1.519948959350586,1625,1647,-18,-50,0.1309950351715088
1.5358688831329346,1625,1643,-18,-50,0.1309950351715088
1.5520880222320557,1625,1640,-18,-50,0.1309950351715088
1.5680100917816162,1625,1636,-17,-50,0.1309950351715088
1.5838630199432373,1625,1634,-15,-50,0.1309950351715088
1.5998609066009521,1625,1632,-13,-50,0.1309950351715088
1.6158640384674072,1625,1630,-11,-50,0.1309950351715088
1.6318879127502441,1625,1628,-10,-50,0.1309950351715088
1.6478660106658936,1625,1627,-8,-50,0.1309950351715088
1.664090871810913,1625,1626,-7,-50,0.1309950351715088
