t,Goal Position,Actual Position,Actual Velocity,Velocity Limit,commend_time
0.016081809997558594,1625,2458,0,-50,0.1308281421661377
0.032060861587524414,1625,2458,0,-50,0.1308281421661377
0.048036813735961914,1625,2457,0,-50,0.1308281421661377
0.06407713890075684,1625,2456,-1,-50,0.1308281421661377
0.07998895645141602,1625,2456,-1,-50,0.1308281421661377
0.09606814384460449,1625,2454,-2,-50,0.1308281421661377
0.1121060848236084,1625,2454,-2,-50,0.1308281421661377
0.12813901901245117,1625,2453,-3,-50,0.1308281421661377
0.14407706260681152,1625,2451,-3,-50,0.1308281421661377
0.1600949764251709,1625,2449,-4,-50,0.1308281421661377
0.17613482475280762,1625,2447,-5,-50,0.1308281421661377
0.19206809997558594,1625,2444,-6,-50,0.1308281421661377
0.2081289291381836,1625,2442,-7,-50,0.1308281421661377
0.223984956741333,1625,2439,-8,-50,0.1308281421661377
0.239973783493042,1625,2435,-9,-50,0.1308281421661377
0.25603795051574707,1625,2432,-11,-50,0.1308281421661377
0.2722361087799072,1625,2427,-12,-50,0.1308281421661377
0.2879638671875,1625,2422,-14,-50,0.1308281421661377
0.3040308952331543,1625,2418,-15,-50,0.1308281421661377
0.31999802589416504,1625,2412,-17,-50,0.1308281421661377
0.3360178470611572,1625,2407,-18,-50,0.1308281421661377
0.3520689010620117,1625,2401,-20,-50,0.1308281421661377
0.3680119514465332,1625,2395,-21,-50,0.1308281421661377
0.38402414321899414,1625,2388,-22,-50,0.1308281421661377
0.39995384216308594,1625,2381,-24,-50,0.1308281421661377
0.41594791412353516,1625,2374,-25,-50,0.1308281421661377
0.4319748878479004,1625,2367,-26,-50,0.1308281421661377
0.4479501247406006,1625,2360,-27,-50,0.1308281421661377
0.46395397186279297,1625,2353,-28,-50,0.1308281421661377
0.480057954788208,1625,2344,-29,-50,0.1308281421661377
0.49593091011047363,1625,2335,-30,-50,0.1308281421661377
0.512099027633667,1625,2326,-31,-50,0.1308281421661377
0.5280587673187256,1625,2317,-32,-50,0.1308281421661377
0.5438940525054932,1625,2308,-33,-50,0.1308281421661377
0.5599629878997803,1625,2298,-34,-50,0.1308281421661377
0.5759449005126953,1625,2288,-36,-50,0.1308281421661377
0.5920319557189941,1625,2277,-38,-50,0.1308281421661377
0.6079299449920654,1625,2266,-39,-50,0.1308281421661377
0.624108076095581,1625,2255,-41,-50,0.1308281421661377
0.6399710178375244,1625,2243,-42,-50,0.1308281421661377
0.6560771465301514,1625,2233,-43,-50,0.1308281421661377
0.671989917755127,1625,2221,-44,-50,0.1308281421661377
0.6879868507385254,1625,2209,-45,-50,0.1308281421661377
0.7040131092071533,1625,2196,-46,-50,0.1308281421661377
0.7199821472167969,1625,2183,-47,-50,0.1308281421661377
0.7360198497772217,1625,2170,-48,-50,0.1308281421661377
0.7519080638885498,1625,2158,-49,-50,0.1308281421661377
0.7680149078369141,1625,2146,-49,-50,0.1308281421661377
0.7839670181274414,1625,2133,-49,-50,0.1308281421661377
0.7999758720397949,1625,2121,-49,-50,0.1308281421661377
0.8160159587860107,1625,2108,-49,-50,0.1308281421661377
0.8320300579071045,1625,2096,-49,-50,0.1308281421661377
0.8480229377746582,1625,2083,-49,-50,0.1308281421661377
0.8640058040618896,1625,2069,-49,-50,0.1308281421661377
0.8800199031829834,1625,2058,-49,-50,0.1308281421661377
0.8959829807281494,1625,2045,-49,-50,0.1308281421661377
0.9120090007781982,1625,2033,-49,-50,0.1308281421661377
0.9279329776763916,1625,2019,-49,-50,0.1308281421661377
0.9439868927001953,1625,2008,-49,-50,0.1308281421661377
0.9599480628967285,1625,1995,-49,-50,0.1308281421661377
0.975959062576294,1625,1983,-49,-50,0.1308281421661377
0.991908073425293,1625,1970,-50,-50,0.1308281421661377
1.0079600811004639,1625,1957,-50,-50,0.1308281421661377
1.0241239070892334,1625,1944,-50,-50,0.1308281421661377
1.0400030612945557,1625,1931,-49,-50,0.1308281421661377
1.0558898448944092,1625,1919,-49,-50,0.1308281421661377
1.0719130039215088,1625,1907,-49,-50,0.1308281421661377
1.087982177734375,1625,1894,-49,-50,0.1308281421661377
1.1039628982543945,1625,1882,-50,-50,0.1308281421661377
1.1199450492858887,1625,1869,-50,-50,0.1308281421661377
1.136246919631958,1625,1857,-49,-50,0.1308281421661377
1.15214204788208,1625,1845,-49,-50,0.1308281421661377
1.168025016784668,1625,1834,-48,-50,0.1308281421661377
1.1840848922729492,1625,1823,-47,-50,0.1308281421661377
1.1999380588531494,1625,1812,-46,-50,0.1308281421661377
1.216135025024414,1625,1802,-45,-50,0.1308281421661377
1.2320268154144287,1625,1791,-44,-50,0.1308281421661377
1.2480571269989014,1625,1781,-42,-50,0.1308281421661377
1.2639799118041992,1625,1771,-41,-50,0.1308281421661377
1.2800929546356201,1625,1762,-40,-50,0.1308281421661377
1.2959821224212646,1625,1751,-39,-50,0.1308281421661377
1.3119139671325684,1625,1743,-38,-50,0.1308281421661377
1.328157901763916,1625,1735,-37,-50,0.1308281421661377
1.3439359664916992,1625,1727,-35,-50,0.1308281421661377
1.3599350452423096,1625,1718,-34,-50,0.1308281421661377
1.376013994216919,1625,1711,-33,-50,0.1308281421661377
1.391993761062622,1625,1704,-32,-50,0.1308281421661377
1.4079930782318115,1625,1697,-31,-50,0.1308281421661377
1.4239568710327148,1625,1689,-29,-50,0.1308281421661377
1.4400041103363037,1625,1683,-28,-50,0.1308281421661377
1.456002950668335,1625,1677,-26,-50,0.1308281421661377
1.4720089435577393,1625,1672,-25,-50,0.1308281421661377
1.4879980087280273,1625,1666,-24,-50,0.1308281421661377
1.503922939300537,1625,1661,-23,-50,0.1308281421661377
1.519906997680664,1625,1656,-22,-50,0.1308281421661377
1.535862922668457,1625,1651,-21,-50,0.1308281421661377
1.5520849227905273,1625,1648,-20,-50,0.1308281421661377
1.5680179595947266,1625,1644,-18,-50,0.1308281421661377
1.5839760303497314,1625,1641,-17,-50,0.1308281421661377
1.5999269485473633,1625,1637,-15,-50,0.1308281421661377
1.6158971786499023,1625,1635,-14,-50,0.1308281421661377
1.6318137645721436,1625,1632,-13,-50,0.1308281421661377
1.648163080215454,1625,1630,-12,-50,0.1308281421661377
1.6640241146087646,1625,1627,-11,-50,0.1308281421661377
1.6800100803375244,1625,1627,-9,-50,0.1308281421661377
1.6959350109100342,1625,1626,-8,-50,0.1308281421661377
