t,Goal Position,Actual Position,Actual Velocity,Velocity Limit,commend_time
0.016028165817260742,1625,2445,0,-50,0.1309528350830078
0.03217935562133789,1625,2444,0,-50,0.1309528350830078
0.04797816276550293,1625,2443,-1,-50,0.1309528350830078
0.06399321556091309,1625,2442,-1,-50,0.1309528350830078
0.07998418807983398,1625,2441,-2,-50,0.1309528350830078
0.09608125686645508,1625,2440,-3,-50,0.1309528350830078
0.11204028129577637,1625,2440,-3,-50,0.1309528350830078
0.12800216674804688,1625,2439,-3,-50,0.1309528350830078
0.14393925666809082,1625,2437,-3,-50,0.1309528350830078
0.15994501113891602,1625,2434,-4,-50,0.1309528350830078
0.17604303359985352,1625,2432,-5,-50,0.1309528350830078
0.19193124771118164,1625,2430,-7,-50,0.1309528350830078
0.2078871726989746,1625,2427,-8,-50,0.1309528350830078
0.22400116920471191,1625,2424,-9,-50,0.1309528350830078
0.23997735977172852,1625,2421,-10,-50,0.1309528350830078
0.2560403347015381,1625,2418,-11,-50,0.1309528350830078
0.27196693420410156,1625,2413,-12,-50,0.1309528350830078
0.2880082130432129,1625,2409,-13,-50,0.1309528350830078
0.3040492534637451,1625,2404,-15,-50,0.1309528350830078
0.3200802803039551,1625,2399,-16,-50,0.1309528350830078
0.33606600761413574,1625,2393,-18,-50,0.1309528350830078
0.351973295211792,1625,2388,-19,-50,0.1309528350830078
0.3679983615875244,1625,2381,-21,-50,0.1309528350830078
0.3839449882507324,1625,2375,-22,-50,0.1309528350830078
0.39986419677734375,1625,2368,-24,-50,0.1309528350830078
0.41596221923828125,1625,2360,-25,-50,0.1309528350830078
0.43193507194519043,1625,2353,-27,-50,0.1309528350830078
0.44792819023132324,1625,2345,-28,-50,0.1309528350830078
0.4639551639556885,1625,2337,-29,-50,0.1309528350830078
0.47984814643859863,1625,2329,-30,-50,0.1309528350830078
0.49584412574768066,1625,2320,-30,-50,0.1309528350830078
0.5119092464447021,1625,2311,-31,-50,0.1309528350830078
0.5279111862182617,1625,2303,-32,-50,0.1309528350830078
0.543950080871582,1625,2294,-33,-50,0.1309528350830078
0.5598862171173096,1625,2285,-34,-50,0.1309528350830078
0.5760293006896973,1625,2274,-35,-50,0.1309528350830078
0.5919821262359619,1625,2264,-36,-50,0.1309528350830078
0.6078741550445557,1625,2253,-38,-50,0.1309528350830078
0.6238672733306885,1625,2242,-40,-50,0.1309528350830078
0.639862060546875,1625,2231,-42,-50,0.1309528350830078
0.6558992862701416,1625,2219,-43,-50,0.1309528350830078
0.672133207321167,1625,2205,-45,-50,0.1309528350830078
0.6880471706390381,1625,2192,-46,-50,0.1309528350830078
0.7040512561798096,1625,2179,-48,-50,0.1309528350830078
0.719973087310791,1625,2167,-49,-50,0.1309528350830078
0.7359621524810791,1625,2154,-49,-50,0.1309528350830078
0.7519211769104004,1625,2143,-49,-50,0.1309528350830078
0.7679111957550049,1625,2132,-48,-50,0.1309528350830078
0.7839171886444092,1625,2120,-48,-50,0.1309528350830078
0.7999269962310791,1625,2109,-47,-50,0.1309528350830078
0.8159852027893066,1625,2098,-46,-50,0.1309528350830078
0.8320071697235107,1625,2083,-46,-50,0.1309528350830078
0.8480281829833984,1625,2068,-48,-50,0.1309528350830078
0.8640110492706299,1625,2055,-50,-50,0.1309528350830078
0.8799471855163574,1625,2042,-51,-50,0.1309528350830078
0.8958070278167725,1625,2030,-52,-50,0.1309528350830078
0.9118232727050781,1625,2017,-51,-50,0.1309528350830078
0.9280362129211426,1625,2005,-51,-50,0.1309528350830078
0.9439492225646973,1625,1993,-50,-50,0.1309528350830078
0.9599311351776123,1625,1981,-50,-50,0.1309528350830078
0.9758472442626953,1625,1970,-48,-50,0.1309528350830078
0.9920251369476318,1625,1960,-47,-50,0.1309528350830078
1.0079762935638428,1625,1946,-46,-50,0.1309528350830078
1.023880958557129,1625,1933,-46,-50,0.1309528350830078
1.0398452281951904,1625,1919,-47,-50,0.1309528350830078
1.0558671951293945,1625,1904,-50,-50,0.1309528350830078
1.0719361305236816,1625,1890,-53,-50,0.1309528350830078
1.0880100727081299,1625,1878,-54,-50,0.1309528350830078
1.1038610935211182,1625,1866,-54,-50,0.1309528350830078
1.119847297668457,1625,1855,-52,-50,0.1309528350830078
1.1359541416168213,1625,1843,-49,-50,0.1309528350830078
1.1520261764526367,1625,1832,-47,-50,0.1309528350830078
1.1681451797485352,1625,1821,-46,-50,0.1309528350830078
1.1839942932128906,1625,1813,-44,-50,0.1309528350830078
1.199965238571167,1625,1804,-41,-50,0.1309528350830078
1.2158582210540771,1625,1792,-40,-50,0.1309528350830078
1.2318921089172363,1625,1780,-40,-50,0.1309528350830078
1.2479150295257568,1625,1769,-42,-50,0.1309528350830078
1.2638919353485107,1625,1759,-43,-50,0.1309528350830078
1.2799651622772217,1625,1750,-43,-50,0.1309528350830078
1.2958693504333496,1625,1741,-41,-50,0.1309528350830078
1.3120512962341309,1625,1733,-38,-50,0.1309528350830078
1.327972173690796,1625,1725,-35,-50,0.1309528350830078
1.3439149856567383,1625,1717,-34,-50,0.1309528350830078
1.3598861694335938,1625,1711,-32,-50,0.1309528350830078
1.375854253768921,1625,1705,-30,-50,0.1309528350830078
1.3918483257293701,1625,1697,-28,-50,0.1309528350830078
1.407933235168457,1625,1689,-28,-50,0.1309528350830078
1.4239239692687988,1625,1682,-27,-50,0.1309528350830078
1.4399023056030273,1625,1676,-27,-50,0.1309528350830078
1.4558401107788086,1625,1670,-27,-50,0.1309528350830078
1.4718902111053467,1625,1665,-25,-50,0.1309528350830078
1.4877941608428955,1625,1660,-23,-50,0.1309528350830078
1.5038151741027832,1625,1656,-22,-50,0.1309528350830078
1.519963264465332,1625,1652,-20,-50,0.1309528350830078
1.5358033180236816,1625,1648,-19,-50,0.1309528350830078
1.5519781112670898,1625,1644,-17,-50,0.1309528350830078
1.567986249923706,1625,1641,-16,-50,0.1309528350830078
1.5838911533355713,1625,1637,-15,-50,0.1309528350830078
1.5999372005462646,1625,1635,-14,-50,0.1309528350830078
1.616185188293457,1625,1632,-13,-50,0.1309528350830078
1.6318471431732178,1625,1629,-12,-50,0.1309528350830078
1.647853136062622,1625,1628,-11,-50,0.1309528350830078
1.6640572547912598,1625,1626,-9,-50,0.1309528350830078
