t,Goal Position,Actual Position,Actual Velocity,Velocity Limit,commend_time
0.016103029251098633,1625,2453,0,-50,0.13091301918029785
0.03202009201049805,1625,2453,0,-50,0.13091301918029785
0.047952890396118164,1625,2453,0,-50,0.13091301918029785
0.06394100189208984,1625,2452,0,-50,0.13091301918029785
0.08006095886230469,1625,2452,0,-50,0.13091301918029785
0.09605908393859863,1625,2451,-1,-50,0.13091301918029785
0.11213397979736328,1625,2450,-2,-50,0.13091301918029785
0.1280970573425293,1625,2449,-2,-50,0.13091301918029785
0.14407801628112793,1625,2447,-3,-50,0.13091301918029785
0.16014909744262695,1625,2446,-4,-50,0.13091301918029785
0.17606902122497559,1625,2443,-5,-50,0.13091301918029785
0.19207310676574707,1625,2440,-6,-50,0.13091301918029785
0.20800209045410156,1625,2438,-8,-50,0.13091301918029785
0.22403502464294434,1625,2435,-9,-50,0.13091301918029785
0.2401280403137207,1625,2431,-10,-50,0.13091301918029785
0.25609803199768066,1625,2427,-11,-50,0.13091301918029785
0.2721748352050781,1625,2423,-12,-50,0.13091301918029785
0.2881591320037842,1625,2419,-14,-50,0.13091301918029785
0.30406785011291504,1625,2414,-15,-50,0.13091301918029785
0.32021212577819824,1625,2409,-16,-50,0.13091301918029785
0.3360610008239746,1625,2403,-18,-50,0.13091301918029785
0.35205793380737305,1625,2397,-19,-50,0.13091301918029785
0.3679649829864502,1625,2391,-21,-50,0.13091301918029785
0.3839409351348877,1625,2385,-22,-50,0.13091301918029785
0.40008997917175293,1625,2378,-24,-50,0.13091301918029785
0.4160349369049072,1625,2371,-25,-50,0.13091301918029785
0.4321439266204834,1625,2363,-26,-50,0.13091301918029785
0.44803309440612793,1625,2356,-27,-50,0.13091301918029785
0.46405792236328125,1625,2348,-28,-50,0.13091301918029785
0.48004794120788574,1625,2340,-29,-50,0.13091301918029785
0.49596714973449707,1625,2331,-30,-50,0.13091301918029785
0.5119400024414062,1625,2322,-31,-50,0.13091301918029785
0.5280568599700928,1625,2313,-32,-50,0.13091301918029785
0.5440809726715088,1625,2304,-33,-50,0.13091301918029785
0.5600831508636475,1625,2295,-34,-50,0.13091301918029785
0.5761730670928955,1625,2285,-36,-50,0.13091301918029785
0.5921318531036377,1625,2275,-37,-50,0.13091301918029785
0.6081690788269043,1625,2263,-39,-50,0.13091301918029785
0.6241600513458252,1625,2252,-40,-50,0.13091301918029785
0.6401200294494629,1625,2240,-42,-50,0.13091301918029785
0.6559929847717285,1625,2229,-43,-50,0.13091301918029785
0.6720399856567383,1625,2216,-45,-50,0.13091301918029785
0.6880810260772705,1625,2203,-46,-50,0.13091301918029785
0.7040359973907471,1625,2190,-47,-50,0.13091301918029785
0.7199802398681641,1625,2178,-48,-50,0.13091301918029785
0.7360260486602783,1625,2166,-49,-50,0.13091301918029785
0.7519829273223877,1625,2154,-49,-50,0.13091301918029785
0.7682662010192871,1625,2142,-48,-50,0.13091301918029785
0.7840940952301025,1625,2129,-48,-50,0.13091301918029785
0.8001911640167236,1625,2118,-48,-50,0.13091301918029785
0.8162269592285156,1625,2106,-47,-50,0.13091301918029785
0.8320331573486328,1625,2092,-48,-50,0.13091301918029785
0.8480880260467529,1625,2079,-48,-50,0.13091301918029785
0.8640651702880859,1625,2066,-50,-50,0.13091301918029785
0.8800480365753174,1625,2054,-50,-50,0.13091301918029785
0.8960630893707275,1625,2040,-50,-50,0.13091301918029785
0.9120879173278809,1625,2028,-50,-50,0.13091301918029785
0.9280190467834473,1625,2016,-50,-50,0.13091301918029785
0.9440741539001465,1625,2004,-50,-50,0.13091301918029785
0.9600138664245605,1625,1992,-49,-50,0.13091301918029785
0.9759981632232666,1625,1980,-48,-50,0.13091301918029785
0.9920022487640381,1625,1969,-47,-50,0.13091301918029785
1.0079388618469238,1625,1955,-47,-50,0.13091301918029785
1.0240521430969238,1625,1940,-49,-50,0.13091301918029785
1.0399630069732666,1625,1928,-50,-50,0.13091301918029785
1.0559592247009277,1625,1914,-51,-50,0.13091301918029785
1.0719661712646484,1625,1902,-52,-50,0.13091301918029785
1.088064193725586,1625,1889,-51,-50,0.13091301918029785
1.1039671897888184,1625,1877,-50,-50,0.13091301918029785
1.120054006576538,1625,1865,-50,-50,0.13091301918029785
1.1360900402069092,1625,1854,-49,-50,0.13091301918029785
1.1520850658416748,1625,1843,-47,-50,0.13091301918029785
1.1681439876556396,1625,1832,-46,-50,0.13091301918029785
1.1841239929199219,1625,1822,-44,-50,0.13091301918029785
1.2000820636749268,1625,1808,-44,-50,0.13091301918029785
1.2160332202911377,1625,1798,-45,-50,0.13091301918029785
1.2320919036865234,1625,1788,-45,-50,0.13091301918029785
1.247987985610962,1625,1778,-44,-50,0.13091301918029785
1.263998031616211,1625,1768,-43,-50,0.13091301918029785
1.2800469398498535,1625,1758,-40,-50,0.13091301918029785
1.2961781024932861,1625,1749,-39,-50,0.13091301918029785
1.3120698928833008,1625,1741,-37,-50,0.13091301918029785
1.3280279636383057,1625,1735,-34,-50,0.13091301918029785
1.344038963317871,1625,1727,-32,-50,0.13091301918029785
1.3599820137023926,1625,1717,-31,-50,0.13091301918029785
1.375938892364502,1625,1708,-32,-50,0.13091301918029785
1.3919439315795898,1625,1701,-33,-50,0.13091301918029785
1.4079251289367676,1625,1693,-33,-50,0.13091301918029785
1.4246931076049805,1625,1687,-31,-50,0.13091301918029785
1.4400169849395752,1625,1681,-28,-50,0.13091301918029785
1.4559881687164307,1625,1675,-26,-50,0.13091301918029785
1.472012996673584,1625,1670,-25,-50,0.13091301918029785
1.487928867340088,1625,1666,-23,-50,0.13091301918029785
1.5039958953857422,1625,1662,-21,-50,0.13091301918029785
1.519948959350586,1625,1655,-19,-50,0.13091301918029785
1.5359671115875244,1625,1651,-19,-50,0.13091301918029785
1.5519609451293945,1625,1647,-19,-50,0.13091301918029785
1.5679068565368652,1625,1643,-19,-50,0.13091301918029785
1.5840070247650146,1625,1640,-18,-50,0.13091301918029785
1.6000630855560303,1625,1637,-16,-50,0.13091301918029785
1.6159141063690186,1625,1634,-14,-50,0.13091301918029785
1.6320669651031494,1625,1632,-12,-50,0.13091301918029785
1.6481349468231201,1625,1630,-10,-50,0.13091301918029785
1.663987159729004,1625,1628,-9,-50,0.13091301918029785
1.680225133895874,1625,1627,-8,-50,0.13091301918029785
1.6959681510925293,1625,1626,-7,-50,0.13091301918029785
